WARNING - Received unrecognized parameter ensemble_download_models_timeout_sec
Running on local machine
Parent Run ID: AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f

Current status: DatasetFeaturization. Beginning to featurize the dataset.
Current status: DatasetFeaturizationCompleted. Completed featurizing the dataset.
Heuristic parameters: Target_Lag = '[0]', Target_Rolling_Window = '0'.
WARNING - Converting non-string tag to string: (forecasting_target_lags: [0])
WARNING - Converting non-string tag to string: (forecasting_target_rolling_window_size: 0)
WARNING - Converting non-string tag to string: (forecasting_max_horizon: 2064)
Current status: DatasetCrossValidationSplit. Generating individually featurized CV splits.
Current status: DatasetFeaturization. Beginning to featurize the CV split.
Current status: DatasetFeaturizationCompleted. Completed featurizing the CV split.
Current status: DatasetFeaturization. Beginning to featurize the CV split.
Current status: DatasetFeaturizationCompleted. Completed featurizing the CV split.
Current status: DatasetFeaturization. Beginning to featurize the CV split.
Current status: DatasetFeaturizationCompleted. Completed featurizing the CV split.
Current status: DatasetFeaturization. Beginning to featurize the CV split.
Current status: DatasetFeaturizationCompleted. Completed featurizing the CV split.
Current status: DatasetFeaturization. Beginning to featurize the CV split.
Current status: DatasetFeaturizationCompleted. Completed featurizing the CV split.

****************************************************************************************************
DATA GUARDRAILS: 

TYPE:         Frequency detection
STATUS:       PASSED
DESCRIPTION:  The time series was analyzed, all data points are aligned with detected frequency.
              

****************************************************************************************************

TYPE:         Missing feature values imputation
STATUS:       PASSED
DESCRIPTION:  No feature missing values were detected in the training data.
              Learn more about missing value imputation: https://aka.ms/AutomatedMLFeaturization

****************************************************************************************************

TYPE:         Memory Issues Detection
STATUS:       PASSED
DESCRIPTION:  The selected horizon, lag and rolling window values were analyzed, and no potential memory issues were detected.
              Learn more about time-series forecasting configurations: https://aka.ms/AutomatedMLForecastingConfiguration

****************************************************************************************************
Current status: ModelSelection. Beginning model selection.

****************************************************************************************************
ITERATION: The iteration being evaluated.
PIPELINE: A summary description of the pipeline being evaluated.
DURATION: Time taken for the current iteration.
METRIC: The result of computing score on the fitted pipeline.
BEST: The best observed score thus far.
****************************************************************************************************

 ITERATION   PIPELINE                                       DURATION      METRIC      BEST
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_175 failed with exception of type: SubprocessException. Pipeline Class Names: { MaxAbsScaler, LightGBMRegressor } Pipeline ID: ed0b272f69c32c6aaa66790ba92f826abe652829
       176                                                  0:00:08          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_176 failed with exception of type: SubprocessException. Pipeline Class Names: { TruncatedSVDWrapper, ElasticNet } Pipeline ID: 47b90a8664e731357399198abf3c146e7664272f
       177                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_177 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, ExtraTreesRegressor } Pipeline ID: 4e5d8dcd427f90a036a0b4f11d2eafaa5e305151
       178                                                  0:00:10          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_178 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, ExtraTreesRegressor } Pipeline ID: a71085a7daa5e801de7f4df36ae336b96022fe85
       179                                                  0:00:12          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_179 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, SGDRegressor } Pipeline ID: 8413270ea33bfc947c32771bee6be0477037438d
       180                                                  0:00:09          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_180 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, LightGBMRegressor } Pipeline ID: ec8d736199d7536191e7c129336cb9dfe4063f3a
       181                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_181 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, ExtraTreesRegressor } Pipeline ID: 2f88ed596be45ae0fd956632aed2af70bf6dd5a8
       182                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_182 failed with exception of type: SubprocessException. Pipeline Class Names: { MaxAbsScaler, RandomForestRegressor } Pipeline ID: cc12637c0eebeb55e395dc47d1bb3ecb021380d1
       183                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_183 failed with exception of type: SubprocessException. Pipeline Class Names: { RobustScaler, RandomForestRegressor } Pipeline ID: 48a256309e7e6b1e2303ea73ceae9a14f0d1396e
       184                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_184 failed with exception of type: SubprocessException. Pipeline Class Names: { RobustScaler, ExtraTreesRegressor } Pipeline ID: 980f598284064ab41f174fe9f0fbf4d699acecbd
       185                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_185 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, LightGBMRegressor } Pipeline ID: 7f26f575354a6b96815bd2fef72fd45d9843592a
       186                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_186 failed with exception of type: SubprocessException. Pipeline Class Names: { RobustScaler, GradientBoostingRegressor } Pipeline ID: 26a65cf1ae1dd0c26786e4a4562dbbc6db5a1be5
       187                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_187 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, RandomForestRegressor } Pipeline ID: 82d2f11ac8ef0761b9be45347be83d11f9ed21ee
       188                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_188 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, XGBoostRegressor } Pipeline ID: 0ae721ce8a311cc7a890ee1db32159983968552d
       189                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_189 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, ExtraTreesRegressor } Pipeline ID: 9af9ef21361d3a94767eda8f92f6fda98c6dfdd3
       190                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_190 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, LightGBMRegressor } Pipeline ID: 514abddd1d93649323ea8bde2c3ffbd8ff7454ed
       191                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_191 failed with exception of type: SubprocessException. Pipeline Class Names: { RobustScaler, RandomForestRegressor } Pipeline ID: c570588eb3074b5634191d338ca4d626ff5d1941
       192                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_192 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, ElasticNet } Pipeline ID: af69ca05ccce0feba2d472f0863fc29d2ecb9c09
       193                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_193 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, XGBoostRegressor } Pipeline ID: 2df4b8a4214f04b1e9b363acb429dfd511c9777d
       194                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_194 failed with exception of type: SubprocessException. Pipeline Class Names: { SparseNormalizer, XGBoostRegressor } Pipeline ID: 0a6a644fb186132196ad7b2f5dc3e99436c80d1d
       195                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_195 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, LightGBMRegressor } Pipeline ID: b2e1665fb7a927999344f0f876b35b0e9518c7b0
       196                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_196 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, RandomForestRegressor } Pipeline ID: b7c31dc7124750d2ec91717ae3a24e4ace7c2c22
       197                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_197 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, XGBoostRegressor } Pipeline ID: bc007035593a1a4605912a42f21f8808d21881fa
       198                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_198 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, GradientBoostingRegressor } Pipeline ID: 0159ef2e32f3477b029afde51a95b8059cf652e5
       199                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_199 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, RandomForestRegressor } Pipeline ID: 0c3a86bea1cb4f436c569cd8a79a9be13dff13d3
       200                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_200 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, LightGBMRegressor } Pipeline ID: 89b6fc6d2c37f53bcb6617db11e0723e2439c3f3
       201                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_201 failed with exception of type: SubprocessException. Pipeline Class Names: { MaxAbsScaler, ExtraTreesRegressor } Pipeline ID: a80efdb999cb5983786598584bfbe581238b6453
       202                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_202 failed with exception of type: SubprocessException. Pipeline Class Names: { TruncatedSVDWrapper, ElasticNet } Pipeline ID: aed75f255b4a77da1bbce24c7125ed18b559adab
       203                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_203 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, XGBoostRegressor } Pipeline ID: 14a4938a6670b85b9b7c135e7e246bbed6cfbeab
       204                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_204 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, XGBoostRegressor } Pipeline ID: f9e56e00fca60beb11306dcc6bfe458b72e11f8e
       205                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_205 failed with exception of type: SubprocessException. Pipeline Class Names: { SparseNormalizer, LightGBMRegressor } Pipeline ID: 71f672be1423d5dd24cb15e1bc83d9ae007fea27
       206                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_206 failed with exception of type: SubprocessException. Pipeline Class Names: { RobustScaler, RandomForestRegressor } Pipeline ID: c2a4b93fdcfe38e626372127c46a229550ded4d9
       207                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_207 failed with exception of type: SubprocessException. Pipeline Class Names: { MaxAbsScaler, ExtraTreesRegressor } Pipeline ID: 7eba1a87baa1df7595f2bc5a67faf9ae349409aa
       208                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_208 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, LightGBMRegressor } Pipeline ID: 19a27e6ed616512feebd25f215bf247e279af11f
       209                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_209 failed with exception of type: SubprocessException. Pipeline Class Names: { SparseNormalizer, XGBoostRegressor } Pipeline ID: 37d5df6ebd75707bc2f65ab066f3004fee09f829
       210                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_210 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, LightGBMRegressor } Pipeline ID: d902925f8f96d69e35ef2470eccce49b69ef85b2
       211                                                  0:00:09          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_211 failed with exception of type: SubprocessException. Pipeline Class Names: { MaxAbsScaler, DecisionTreeRegressor } Pipeline ID: e427b3684e9a8c615341d55270e540704152f40b
       212                                                  0:00:10          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_212 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, ElasticNet } Pipeline ID: 6280965c845e34cb93b739944b359eb499f6e5ad
       213                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_213 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, XGBoostRegressor } Pipeline ID: d3aa6c1029fd146bc59639a3a8d87823e5a1021f
       214                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_214 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, ExtraTreesRegressor } Pipeline ID: 35b51d6f5b5731f40b0ec90bc80841364a5abbab
       215                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_215 failed with exception of type: SubprocessException. Pipeline Class Names: { MaxAbsScaler, LightGBMRegressor } Pipeline ID: cff1600e0f9e58d0ec856abac2f810fc724f78fc
       216                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_216 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, LightGBMRegressor } Pipeline ID: d35a5002fa6fe55300343e9f5a8d2623210e6a2d
       217                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_217 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, ExtraTreesRegressor } Pipeline ID: 56144204950c17088f65cd91f45cf2a280e5a8f8
       218                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_218 failed with exception of type: SubprocessException. Pipeline Class Names: { RobustScaler, ExtraTreesRegressor } Pipeline ID: 7b35b1d3e4325b808b9ae85378cc9e2e2c64da7c
       219                                                  0:00:08          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_219 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, SGDRegressor } Pipeline ID: b6ca37dd43dc716f8e9d302101305cff0437e3c3
       220                                                  0:00:08          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_220 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, LightGBMRegressor } Pipeline ID: c0d8412bc1e4667fd9dc9c3cf86dd11b6ffde70c
       221                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_221 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, RandomForestRegressor } Pipeline ID: eeaed2b98e1f26dac5df7d1efff0553614291b6d
       222                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_222 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, XGBoostRegressor } Pipeline ID: edacff425199f7c74eabe4519e224f716c6ed4c1
       223                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_223 failed with exception of type: SubprocessException. Pipeline Class Names: { RobustScaler, DecisionTreeRegressor } Pipeline ID: 4f64da38407455477dee421a729e2aa599811868
       224                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_224 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, DecisionTreeRegressor } Pipeline ID: 46941dd5a655ab0567e5b5572144c96c4663daa3
       225                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_225 failed with exception of type: SubprocessException. Pipeline Class Names: { SparseNormalizer, LightGBMRegressor } Pipeline ID: 0ea00d2b2f7906981e5c251dc70c04dd8f18825a
       226                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_226 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, ExtraTreesRegressor } Pipeline ID: 818b90ed2eabbf42be151cc50695afd63bdb5b18
       227                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_227 failed with exception of type: SubprocessException. Pipeline Class Names: { RobustScaler, RandomForestRegressor } Pipeline ID: 764e79b3dc0f9a7cc66fa0f9d06e738f00b8b37c
       228                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_228 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, RandomForestRegressor } Pipeline ID: 37d4058423aefbdf90b627705abf689c8682763a
       229                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_229 failed with exception of type: SubprocessException. Pipeline Class Names: { RobustScaler, ElasticNet } Pipeline ID: 78cfad3fae3f6c9dece1f9b709ca171d6129f8c9
       230                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_230 failed with exception of type: SubprocessException. Pipeline Class Names: { MaxAbsScaler, LightGBMRegressor } Pipeline ID: c7055b2b54eddc89347e61de376183ab968f95ac
       231                                                  0:00:08          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_231 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, SGDRegressor } Pipeline ID: 815522b0e04cd68e2f75d075a713c43dd93df99f
       232                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_232 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, ExtraTreesRegressor } Pipeline ID: 685bb5d598f2843493e39e77dedf1570592f79b5
       233                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_233 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, RandomForestRegressor } Pipeline ID: 2537322917fea0eca3f66ba03d5a6000e579ba23
       234                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_234 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, RandomForestRegressor } Pipeline ID: 87d80eae4580d40a6ca0a9e34e8f12db8b517327
       235                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_235 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, LightGBMRegressor } Pipeline ID: 05cb50c18df93e93399d5f06ef1447259f234a62
       236                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_236 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, XGBoostRegressor } Pipeline ID: 78f292594729d6f3da6178997cdcb04524540e10
       237                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_237 failed with exception of type: SubprocessException. Pipeline Class Names: { RobustScaler, RandomForestRegressor } Pipeline ID: 597e11ad801306e920dabc3c73fa063a4438b4e9
       238                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_238 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, RandomForestRegressor } Pipeline ID: 6f0a476f67456261165ab184f01b3404c971a8cb
       239                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_239 failed with exception of type: SubprocessException. Pipeline Class Names: { RobustScaler, LightGBMRegressor } Pipeline ID: f9c9c34b831f29e6dff1be2a136c83f651589ad5
       240                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_240 failed with exception of type: SubprocessException. Pipeline Class Names: { RobustScaler, LightGBMRegressor } Pipeline ID: 13d4fd869da7405f8a2ae0b6492c428b28497953
       241                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_241 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, XGBoostRegressor } Pipeline ID: 83165e787d141c6adadb0ede90ba1258e54a8ad7
       242                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_242 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, ExtraTreesRegressor } Pipeline ID: 8d8cb2885da74fd5a30cd0c1cd0c743f2c0ffa55
       243                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_243 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, RandomForestRegressor } Pipeline ID: b1bb783c3c70a729cdab10dd55e5b3313de451d2
       244                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_244 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, RandomForestRegressor } Pipeline ID: 6987aa42cb2e7dd1c846a36df0d5ea7977ed21a8
       245                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_245 failed with exception of type: SubprocessException. Pipeline Class Names: { MaxAbsScaler, LightGBMRegressor } Pipeline ID: 0c47c3e34dde85510bcb9beec2978f40f493e956
       246                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_246 failed with exception of type: SubprocessException. Pipeline Class Names: { RobustScaler, ExtraTreesRegressor } Pipeline ID: 7694a741bd1083e7c51d6a8f5087dd6b9c2f6de3
       247                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_247 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, RandomForestRegressor } Pipeline ID: 6b00a769a64c4a9755ed84d3f7b1e2dd285dada1
       248                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_248 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, GradientBoostingRegressor } Pipeline ID: 7306e3a15bd62efcb0afcdbc7d7618375106f8ef
       249                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_249 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, RandomForestRegressor } Pipeline ID: ea0d5e67ee7be72c0affc95b49d39b913630208e
       250                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_250 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, LightGBMRegressor } Pipeline ID: e88980d0c1f8cffd4a7cfaa5a5b1bb7662627b5b
       251                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_251 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, RandomForestRegressor } Pipeline ID: 65d7c43a91915b98bea837d39e652767814c8983
       252                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_252 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, ExtraTreesRegressor } Pipeline ID: 42f984d0f5a210076b647cd93ff7f8b44e984f17
       253                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_253 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, LightGBMRegressor } Pipeline ID: 66f955a041246f703430d751ffa76ad896666cb8
       254                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_254 failed with exception of type: SubprocessException. Pipeline Class Names: { RobustScaler, DecisionTreeRegressor } Pipeline ID: c2f29789405d22c9f7a24bd407fdb6eb855b4649
       255                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_255 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, LightGBMRegressor } Pipeline ID: ada050e95b0ec13c11afbb06b73eac1092994a12
       256                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_256 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, ExtraTreesRegressor } Pipeline ID: d80c32b6ec7bc969b529a0dca32911968d11d5c4
       257                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_257 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, ElasticNet } Pipeline ID: 95dd942083169dc2dc1f9e163208d722868e4cc3
       258                                                  0:00:08          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_258 failed with exception of type: SubprocessException. Pipeline Class Names: { MaxAbsScaler, RandomForestRegressor } Pipeline ID: 8670fd9e121ffa7c0587374bb00af5ad1b9b5bb2
       259                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_259 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, GradientBoostingRegressor } Pipeline ID: dc6f2636f12772ec3ff9b4dd935875b9a4b163c5
       260                                                  0:00:08          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_260 failed with exception of type: SubprocessException. Pipeline Class Names: { SparseNormalizer, LightGBMRegressor } Pipeline ID: dcca112b1dad06915419e20b3975652ec41499ff
       261                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_261 failed with exception of type: SubprocessException. Pipeline Class Names: { MinMaxScaler, LightGBMRegressor } Pipeline ID: 346971b46c3e36f84248995054924ac37b38c7d4
       262                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_262 failed with exception of type: SubprocessException. Pipeline Class Names: { StandardScaler, RandomForestRegressor } Pipeline ID: 0a6a6929698bf8650c449262bfda6903183c9300
       263                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_263 failed with exception of type: SubprocessException. Pipeline Class Names: { RobustScaler, LightGBMRegressor } Pipeline ID: 655a7b6c8005a9771e47779c273065e36156af88
       264                                                  0:00:07          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_264 failed with exception of type: SubprocessException. Pipeline Class Names: { RobustScaler, GradientBoostingRegressor } Pipeline ID: ee75564b1e92eb3705721c6365ae3b366e0db10f
       265                                                  0:00:06          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_265 failed with exception of type: SubprocessException. Pipeline Class Names: { MaxAbsScaler, LightGBMRegressor } Pipeline ID: 151c6e7d4ab32da9b099daa0a7138d140f0b9278
       266                                                  0:00:12          nan    0.0505
ERROR: Run AutoML_9034ff0d-9056-432f-ad93-e9971c984c3f_266 failed with exception of type: SubprocessException. Pipeline Class Names: { RobustScaler, ExtraTreesRegressor } Pipeline ID: 6365eeb8c16a52e12398350155ff6c0d35ed7ec4
       267                                                  0:00:09          nan    0.0505
